,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
72519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72523,Budding Scholar,None,Read beginner’s guide to hacking - Y2K edition,70's Hatchback,Customer Service Representative,8,7,516,5,9,76302,9,753,13,1,1,Brown Leather Briefcase,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Blue Longsleeve,Mustache,Light Brown,Short Messy,White Medium Rain
72524,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Talent Agent,11,11,12453,9,10,22576,6,753,13,1,1,Light Blue Smartphone,Stud Earring,Rosegold Aviators,,Two Rings,Tan Suede Workboot with Tan Sole,Khaki Slacks,Blue Longsleeve,,Light Brown,Straight Sideswept Fringe,White Light Rain
72525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72544,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Custodian,11,10,1654535,14,10,5260,4,559,6,1,1,,,,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Long Messy,White Light Rain
72545,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Custodian,10,11,0,1,10,35555,7,508,5,1,1,Brown Leather Briefcase,,,Tan Worker's Cap,,Redbrown Leather Workboot with Brown Sole,,Denim Jumpsuit,,Light Brown,Buzz Cut,White Light Rain
72546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72553,Pigeon,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Sales Associate,3,10,20,2,10,35555,7,739,12,1,1,Black Leather Briefcase,,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Olive Oxford with Buttons,,Light Grey,Short Afro Fade,White Heavy Rain
72554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72569,Guru,None,Read the Bitcoin white paper twice,Low Rider,Legal Assistant,15,10,516,5,11,52968,8,457,4,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Light Brown,Short Afro Fade,White Medium Rain
72570,Teacher,None,Subscribed to 2600,Hooptie on Three Spares,Receptionist,11,11,4981,8,6,172581,12,805,16,1,1,Light Blue Smartphone,,,Tan Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,,Black,Buzz Cut,White Light Rain
72571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72575,Disciple,None,Erased your social security number,Brand New Ice Cream Truck,Money Printing Machine Operator,10,16,777,6,14,1426,3,661,8,1,1,Lunchbox,,,,Two Rings,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Oxford with Tie,Mustache,Dark Brown,Short Pixie,White Light Rain
72576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72578,Master,None,Read beginner’s guide to hacking - Y2K edition,Electric Car,Media Executive,12,7,12453,9,12,101101,11,753,13,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Blue Denim,Navy Oxford with Pocket,,Light Brown,Short Afro Fade,White Light Rain
72579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72585,Budding Scholar,None,Read the Bitcoin white paper twice,Go-Kart,NFT Collector,8,10,4981,8,8,35555,7,753,13,1,1,,,Silver Aviators,,,White Canvas Sneaker with White Sole,Navy Slacks,Gray Blazer with Black Shirt and No Tie,Goatee,Black,Buzz Cut,White Medium Rain
72586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72590,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72594,Graduate,None,Stole a high school computer lab pass,Pragmatic Coupe,Pineapple Farmer,9,12,1993,7,10,76302,9,711,10,1,1,Black Leather Briefcase,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Khaki Slacks,Light Gray Longsleeve,Thin,Black,,White Light Rain
72595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72599,Graduate,None,Stole a high school computer lab pass,Low Rider,Blockchain Engineer,9,12,4981,8,11,76302,9,661,8,1,1,Lunchbox,,,Navy Blue Worker's Cap,,Black Leather Shoes with Laces,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Grey,,White Medium Rain
72600,Graduate,None,Earned an MIT Computer Sciences Diploma,Electric Car,Day Trader,9,14,128,4,12,303303,13,791,15,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Grey,,White Medium Rain
72601,Teacher,None,Subscribed to 2600,Low Rider,Blockchain Engineer,11,11,1993,7,11,35555,7,725,11,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,Dark-Wash Denim,Olive Oxford with Pocket,,Dark Brown,Medium Curly Bob,White Medium Rain
72602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72617,Teacher,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Custodian,11,8,777,6,10,52968,8,711,10,1,1,Black Leather Briefcase,Stud Earring,,,,Black Leather Shoes with Laces,Navy Slacks,Light Gray Longsleeve,,Light Brown,Short Afro Fade,White Light Rain
72618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72620,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,10,11,355555,12,10,35555,7,610,7,1,1,Brown Leather Briefcase,Stud Earring,Black Books,Navy Blue Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Buzz Cut,White Heavy Rain
72621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72624,Master,None,Subscribed to 2600,Back of Rusty Pickup Truck,Pineapple Farmer,12,11,1993,7,3,52968,8,508,5,1,1,Lunchbox,,Rosegold Aviators,,,Tan Suede Workboot with Tan Sole,,Denim Jumpsuit,,Blonde,,White Light Rain
72625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72640,Master,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Electrician,12,8,51,3,10,35555,7,753,13,1,1,,,,,Two Rings,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Light Gray Cardigan with Light Gray Longsleeve Shirt,,Blonde,Short Coil,White Heavy Rain
72641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72644,Master,None,Subscribed to 2600,Pragmatic Coupe,Custodian,12,11,51,3,10,52968,8,661,8,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Navy Slacks,Gray Oxford with Pocket,,Blonde,Short Messy,White Light Rain
72645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72650,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72668,Grandmaster,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Day Trader,13,10,12453,9,10,101101,11,725,11,1,1,,Stud Earring,Rosegold Aviators,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Khaki Oxford with Pocket,,Black,Buzz Cut,White Light Rain
72669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72680,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72685,Teacher,None,Stole a high school computer lab pass,Low Rider,Sales Associate,11,12,20,2,11,172581,12,559,6,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Khaki Oxford with Pocket,,Black,Low Ponytail,White Medium Rain
72686,Budding Scholar,None,Stole a high school computer lab pass,Pragmatic Coupe,Marketing Intern,8,12,12453,9,10,52968,8,610,7,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Light Gray Longsleeve,,Blonde,Short Messy,White Heavy Rain
72687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72691,Disciple,None,Subscribed to 2600,70's Hatchback,Assistant to the Regional Manager,10,11,777,6,9,92000,10,661,8,1,1,Lunchbox,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Auburn,Short Messy,White Light Rain
72692,Teacher,None,Read the Bitcoin white paper twice,Shiny Red Convertible,Media Executive,11,10,128,4,16,35555,7,699,9,1,1,Black Smartphone,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Dark Gray Longsleeve,,Black,Short Coil,White Light Rain
72693,Promising Pupil,None,Read the Bitcoin white paper twice,Hot Pink Roller Blades,Night Shift Supervisor,7,10,12453,9,4,35555,7,739,12,1,1,Brown Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Blue Denim,Olive Oxford with Tie,Thin,Light Brown,Low Ponytail,White Heavy Rain
72694,Budding Scholar,None,Pretty good with GW Basic,Retired Mail Truck,Money Printing Machine Operator,8,9,516,5,7,52968,8,661,8,1,1,Lunchbox,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Olive Oxford with Buttons,,Dark Brown,Short Messy,White Heavy Rain
72695,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Electrician,12,10,777,6,10,92000,10,791,15,1,1,Brown Leather Briefcase,,Black Books,Tan Worker's Cap,Two Rings,Tan Suede Workboot with Tan Sole,Khaki Slacks,Khaki Oxford with Tie,,Dark Brown,,White Heavy Rain
72696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72704,Graduate,None,Read the Bitcoin white paper twice,Low Rider,Computer Programmer,9,10,1993,7,11,92000,10,711,10,1,1,Black Leather Briefcase,,Black Books,,Two Rings,White Leather Sneaker with Grey Sole,Navy Slacks,Gray Oxford with Pocket,,Black,Short Messy,White Light Rain
72705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72710,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72720,Disciple,None,Earned an MIT Computer Sciences Diploma,70's Hatchback,Customer Service Representative,10,14,355555,12,9,35555,7,725,11,1,1,Black Smartphone,,Black Books,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,,Navy Jumpsuit,,Black,,White Medium Rain
72721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72740,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72750,New Apprentice,None,Watched a hacking tutorial video by a 13 year old,Retired Mail Truck,Computer Programmer,6,8,12453,9,7,101101,11,661,8,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Olive Oxford with Tie and Pocket,,Blonde,Short Afro Fade,White Light Rain
72751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72754,Graduate,None,Subscribed to 2600,Pragmatic Coupe,Pineapple Farmer,9,11,1993,7,10,101101,11,791,15,1,1,Black Leather Briefcase,,,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Gray Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Blonde,,White Light Rain
72755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72763,Teacher,None,Pretty good with GW Basic,Brand New Ice Cream Truck,NFT Collector,11,9,4981,8,14,101101,11,725,11,1,1,,,,,Ring One Blue,Black Suede Chelseas with Brown Sole,Gray Slacks,Khaki Oxford with Tie,,Light Grey,Medium Curly Bob,White Light Rain
72764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72768,Teacher,None,Got caught hacking your grades,Low Rider,Unemployed,11,13,20,2,11,35555,7,711,10,1,1,Brown Leather Briefcase,,,Purple Worker's Cap,,White Canvas Sneaker with White Sole,Navy Slacks,Khaki Oxford with Pocket,,Blonde,,White Medium Rain
72769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72775,Master,None,Subscribed to 2600,Retired Mail Truck,Talent Agent,12,11,1993,7,7,35555,7,610,7,1,1,Black Smartphone,Stud Earring,,,Two Rings,Black Suede Chelseas with Brown Sole,Navy Slacks,Gray Blazer with Black Shirt and Gray Tie,Stubble,Light Brown,Short Afro Fade,White Light Rain
72776,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Unemployed,11,10,1993,7,11,76302,9,753,13,1,1,Black Leather Briefcase,,Black Books,Tan Worker's Cap,,Brown Leather Shoes with Laces,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,Buzz Cut,White Medium Rain
72777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72785,New Apprentice,None,Pretty good with GW Basic,Brand New Ice Cream Truck,Night Shift Supervisor,6,9,1993,7,14,22576,6,739,12,1,1,,Stud Earring,,Purple Worker's Cap,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Gray Oxford with Pocket,,Black,Buzz Cut,White Light Rain
72786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72803,Grandmaster,None,Stole a high school computer lab pass,Low Rider,Utility Worker,13,12,1993,7,11,35555,7,457,4,1,1,,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Short Messy,White Medium Rain
72804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72807,Teacher,None,Stole a high school computer lab pass,Low Rider,Day Trader,11,12,516,5,11,5260,4,661,8,1,1,Lunchbox,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Cardigan with Off-White Longsleeve Shirt,,Light Brown,Short Afro Fade,White Light Rain
72808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72809,Disciple,None,Accidentally replied all,Retired Mail Truck,Utility Worker,10,4,4981,8,7,35555,7,725,11,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Cardigan with Off-White Longsleeve Shirt,,Black,Short Updo,White Light Rain
72810,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
