,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
17487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17501,Disciple,None,Subscribed to 2600,Retired Mail Truck,Receptionist,10,11,128,4,7,52968,8,711,10,1,1,Blue Lunchbox,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Khaki Oxford with Buttons,Beard,Dark Brown,Medium Curly Bob,White Medium Rain
17502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17503,Teacher,None,Subscribed to 2600,Low Rider,Legal Assistant,11,11,84059,11,11,76302,9,508,5,1,1,Lunchbox,,Black Books,,,Black Leather Shoes with Laces,Gray Slacks,Khaki Oxford with Buttons,,Black,Short Pixie,White Light Rain
17504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17529,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Electrician,11,10,4981,8,10,52968,8,753,13,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Tie and Pocket,Beard,Light Grey,Short Pixie,White Light Rain
17530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17543,Master,None,Read the Bitcoin white paper twice,Low Rider,Marketing Intern,12,10,516,5,11,22576,6,739,12,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Brown,Long Messy,White Heavy Rain
17544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17549,Graduate,None,Stole a high school computer lab pass,Electric Car,Pineapple Farmer,9,12,516,5,12,52968,8,725,11,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,Thin,Auburn,Straight Sideswept Fringe,White Light Rain
17550,Disciple,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Assistant to the Regional Manager,10,8,516,5,11,35555,7,819,17,1,1,Black Leather Briefcase,,,,,Black Leather Shoes with Laces,Gray Slacks,Light Gray Longsleeve,,Dark Brown,Short Coil,White Medium Rain
17551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17552,Graduate,None,Got caught hacking your grades,Retired Mail Truck,Sales Associate,9,13,1993,7,7,35555,7,844,19,1,1,,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Brown,Low Ponytail,White Light Rain
17553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17568,Teacher,None,Read beginner’s guide to hacking - Y2K edition,Go-Kart,Legal Assistant,11,7,516,5,8,52968,8,753,13,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Khaki Slacks,Navy Oxford with Pocket,Stubble,Black,,White Heavy Rain
17569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17578,Graduate,None,Got caught hacking your grades,Electric Car,Project Manager,9,13,516,5,12,35555,7,661,8,1,1,,,,,,Tan Suede Workboot with Tan Sole,Blue Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Blonde,Long Messy,White Light Rain
17579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17589,Disciple,None,Subscribed to 2600,Three Wheel Roadster,Blockchain Engineer,10,11,1993,7,13,35555,7,610,7,1,1,Black Smartphone,,Black Books,,,Black Leather Shoes with Laces,Blue Denim,Navy Blazer with Striped Shirt and Navy Tie,,Black,Long Straight Bangs,White Light Rain
17590,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17601,Teacher,None,Still use a dial-up,Shiny Red Convertible,Night Shift Supervisor,11,2,4467245,15,16,1426,3,559,6,1,1,Black Leather Briefcase,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Olive Oxford with Buttons,Goatee,Dark Brown,Low Ponytail,White Light Rain
17602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17606,Disciple,None,Stole a high school computer lab pass,Low Rider,Media Executive,10,12,12453,9,11,101101,11,791,15,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Light-Wash Denim,Red Longsleeve,,Black,Medium Curly Bob,White Medium Rain
17607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17637,Disciple,None,Subscribed to 2600,Dusty Kicks Hand-me-downs,Custodian,10,11,777,6,1,52968,8,739,12,1,1,Black Smartphone,,,,Ring One Blue,White Canvas Sneaker with White Sole,Dark-Wash Denim,Olive Oxford with Buttons,,Black,Long Afro,White Light Rain
17638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17640,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17650,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17667,Teacher,None,Pretty good with GW Basic,Hooptie on Three Spares,Blockchain Engineer,11,9,4981,8,6,101101,11,805,16,1,1,Black Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Dark-Wash Denim,Blue Longsleeve,,Dark Brown,Straight Sideswept Fringe,White Light Rain
17668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17680,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17685,Disciple,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Legal Assistant,10,7,31133,10,10,22576,6,711,10,1,1,,,Black Books,,,Black Leather Shoes with Laces,Gray Slacks,Navy Blazer with Striped Shirt and Navy Tie,Mustache,Black,Long Messy,White Medium Rain
17686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17690,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17695,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Utility Worker,10,11,777,6,10,35555,7,739,12,1,1,Black Smartphone,,,Tan Worker's Cap,,Brown Leather Shoes with Laces,,Khaki Jumpsuit,Goatee,Blonde,,White Light Rain
17696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17710,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Utility Worker,10,11,20,2,10,777,2,508,5,1,1,Brown Leather Briefcase,,Silver Aviators,,,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Buttons,,Black,Short Afro Fade,White Heavy Rain
17711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17720,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17740,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17743,Master,None,Watched a hacking tutorial video by a 13 year old,Bicycle With Its Seat Missing,Night Shift Supervisor,12,8,777,6,2,22576,6,805,16,1,1,Black Leather Briefcase,Stud Earring,,,,White Leather Sneaker with Grey Sole,Blue Denim,Navy Oxford with Tie and Pocket,,Light Grey,Short Updo,White Medium Rain
17744,Disciple,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Compliance Officer,10,7,31133,10,10,172581,12,739,12,1,1,Blue Lunchbox,Stud Earring,Black Books,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Pocket,Stubble,Dark Brown,Low Ponytail,White Heavy Rain
17745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17748,New Apprentice,None,Subscribed to 2600,Three Wheel Roadster,Project Manager,6,11,128,4,13,10098,5,661,8,1,1,Blue Lunchbox,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Dark Gray Cardigan with Light Gray Oxford Shirt,Stubble,Black,,White Heavy Rain
17749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17761,Teacher,None,Stole a high school computer lab pass,Back of Rusty Pickup Truck,Assistant to the Regional Manager,11,12,1993,7,3,52968,8,699,9,1,1,Brown Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Olive Oxford with Buttons,Stubble,Light Grey,Updo Bun,White Light Rain
17762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17766,Disciple,None,Subscribed to 2600,Brand New Ice Cream Truck,Project Manager,10,11,516,5,14,52968,8,777,14,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Black,Short Coil,White Heavy Rain
17767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17768,Disciple,None,Subscribed to 2600,Low Rider,Compliance Officer,10,11,1993,7,11,76302,9,711,10,1,1,Black Leather Briefcase,,,Tan Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Black,Buzz Cut,White Medium Rain
17769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17770,Guru,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Day Trader,15,10,32566218,17,10,101101,11,711,10,1,1,,,Black Books,,,Brown Leather Shoes with Laces,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Blonde,Short Updo,White Heavy Rain
17771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17780,Teacher,None,Subscribed to 2600,70's Hatchback,Compliance Officer,11,11,516,5,9,35555,7,711,10,1,1,Black Smartphone,,Black Books,,Two Rings,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Stubble,Blonde,Short Messy,White Heavy Rain
17781,Grandmaster,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Computer Programmer,13,10,4981,8,10,35555,7,739,12,1,1,Black Smartphone,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Tan Blazer with Off-White Shirt and Tan Tie,,Black,,White Medium Rain
17782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17785,Graduate,None,Subscribed to 2600,Pragmatic Coupe,Unemployed,9,11,777,6,10,35555,7,805,16,1,1,,,Black Books,,,Brown Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Tie,Mustache,Dark Brown,Straight Sideswept Fringe,White Heavy Rain
17786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17788,Disciple,None,Pretty good with GW Basic,Low Rider,Night Shift Supervisor,10,9,516,5,11,76302,9,508,5,1,1,Black Leather Briefcase,Stud Earring,,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,Short Afro Fade,White Light Rain
17789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17791,Master,None,Pretty good with GW Basic,Low Rider,Custodian,12,9,0,1,11,5260,4,457,4,1,1,Lunchbox,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,Stubble,Dark Brown,Short Updo,White Light Rain
17792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17796,Zen Master,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Computer Programmer,14,10,516,5,5,5260,4,559,6,1,1,,,Black Books,,,Brown Leather Shoes with Laces,Gray Slacks,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Blonde,Long Messy,White Heavy Rain
17797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Compliance Officer,11,10,12453,9,10,22576,6,711,10,1,1,Lunchbox,,Silver Aviators,,Two Rings,Black Leather Shoes with Laces,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,Stubble,Light Grey,Long Messy,White Medium Rain
17800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17810,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
